Primer_name,Plate,Pool
OG0002080primerGroup1,34,17
OG0002069primerGroup0,34,17
OG0003728primerGroup1,35,18
OG0003716primerGroup2,35,18
OG0003702primerGroup2,35,18
OG0000354primerGroup8,35,18
OG0003685primerGroup0,35,18
OG0003664primerGroup0,35,18
OG0000388primerGroup0,35,18
OG0003636primerGroup1,35,18
OG0003622primerGroup4,35,18
OG0000429primerGroup8,35,18
OG0000440primerGroup6,35,18
OG0003573primerGroup6,35,18
OG0000476primerGroup4,35,18
OG0000489primerGroup9,35,18
OG0003539primerGroup4,35,18
OG0000515primerGroup0,35,18
OG0000534primerGroup1,35,18
OG0003497primerGroup7,35,18
OG0000561primerGroup8,35,18
OG0003378primerGroup4,35,18
OG0003353primerGroup8,35,18
OG0003328primerGroup8,35,18
OG0003301primerGroup4,35,18
OG0003275primerGroup3,35,18
OG0003246primerGroup0,35,18
OG0003220primerGroup5,35,18
OG0000889primerGroup0,35,18
OG0003183primerGroup2,35,18
OG0003158primerGroup0,35,18
OG0003138primerGroup2,35,18
OG0000962primerGroup4,35,18
OG0003112primerGroup2,35,18
OG0003095primerGroup0,35,18
OG0003083primerGroup7,35,18
OG0001024primerGroup5,35,18
OG0001038primerGroup0,35,18
OG0003053primerGroup9,35,18
OG0003039primerGroup5,35,18
OG0001086primerGroup0,35,18
OG0003018primerGroup8,35,18
OG0003008primerGroup5,35,18
OG0002995primerGroup0,35,18
OG0002983primerGroup0,35,18
OG0001147primerGroup7,35,18
OG0001162primerGroup2,35,18
OG0002939primerGroup7,35,18
OG0001190primerGroup4,35,18
OG0001202primerGroup0,35,18
OG0001214primerGroup8,35,18
OG0001392primerGroup5,35,18
OG0002751primerGroup3,35,18
OG0001422primerGroup3,35,18
OG0002719primerGroup7,35,18
OG0002700primerGroup1,35,18
OG0001450primerGroup3,35,18
OG0001461primerGroup6,35,18
OG0001478primerGroup8,35,18
OG0002651primerGroup2,35,18
OG0002644primerGroup0,35,18
OG0002631primerGroup7,35,18
OG0001533primerGroup0,35,18
OG0002591primerGroup1,35,18
OG0001550primerGroup8,35,18
OG0002565primerGroup5,35,18
OG0002550primerGroup0,35,18
OG0001584primerGroup4,35,18
OG0001597primerGroup0,35,18
OG0001612primerGroup0,35,18
OG0002501primerGroup5,35,18
OG0002481primerGroup0,35,18
OG0001640primerGroup2,35,18
OG0001651primerGroup6,35,18
OG0001664primerGroup7,35,18
OG0002415primerGroup8,35,18
OG0002403primerGroup2,35,18
OG0002390primerGroup1,35,18
OG0001717primerGroup2,35,18
OG0001731primerGroup1,35,18
OG0002357primerGroup8,35,18
OG0001756primerGroup0,35,18
OG0002325primerGroup2,35,18
OG0001781primerGroup1,35,18
OG0002297primerGroup2,35,18
OG0001801primerGroup6,35,18
OG0001816primerGroup0,35,18
OG0002259primerGroup2,35,18
OG0002248primerGroup7,35,18
OG0001855primerGroup8,35,18
OG0002229primerGroup6,35,18
OG0001888primerGroup4,35,18
OG0001904primerGroup1,35,18
OG0001917primerGroup9,35,18
OG0001930primerGroup5,35,18
OG0001944primerGroup8,35,18
OG0001955primerGroup9,35,18
OG0002147primerGroup5,35,18
OG0002137primerGroup3,36,18
OG0001998primerGroup1,36,18
OG0002007primerGroup1,36,18
OG0002093primerGroup0,36,18
OG0002033primerGroup0,36,18
OG0002048primerGroup3,36,18
OG0000304primerGroup3,37,19
OG0000326primerGroup0,37,19
OG0003701primerGroup0,37,19
OG0000355primerGroup9,37,19
OG0000371primerGroup4,37,19
OG0003663primerGroup1,37,19
OG0000389primerGroup4,37,19
OG0003635primerGroup1,37,19
OG0003621primerGroup1,37,19
OG0000430primerGroup3,37,19
OG0003584primerGroup2,37,19
OG0000455primerGroup4,37,19
OG0000477primerGroup0,37,19
OG0003556primerGroup0,37,19
OG0000504primerGroup4,37,19
OG0000516primerGroup0,37,19
OG0000535primerGroup2,37,19
OG0003496primerGroup7,37,19
OG0003410primerGroup3,37,19
OG0003377primerGroup7,37,19
OG0003352primerGroup2,37,19
OG0003327primerGroup8,37,19
OG0003299primerGroup0,37,19
OG0003274primerGroup0,37,19
OG0003245primerGroup8,37,19
OG0003218primerGroup2,37,19
OG0003199primerGroup7,37,19
OG0003182primerGroup4,37,19
OG0003157primerGroup7,37,19
OG0000950primerGroup1,37,19
OG0000964primerGroup0,37,19
OG0003111primerGroup1,37,19
OG0003094primerGroup0,37,19
OG0001013primerGroup5,37,19
OG0003070primerGroup9,37,19
OG0001039primerGroup1,37,19
OG0003052primerGroup6,37,19
OG0001069primerGroup2,37,19
OG0001087primerGroup8,37,19
OG0001097primerGroup0,37,19
OG0001112primerGroup2,37,19
OG0001126primerGroup0,37,19
OG0001140primerGroup0,37,19
OG0002965primerGroup2,37,19
OG0001163primerGroup7,37,19
OG0002938primerGroup8,37,19
OG0001191primerGroup9,37,19
OG0002915primerGroup1,37,19
OG0001215primerGroup8,37,19
OG0002761primerGroup7,37,19
OG0001411primerGroup2,37,19
OG0002737primerGroup8,37,19
OG0002718primerGroup3,37,19
OG0002699primerGroup0,37,19
OG0001451primerGroup1,37,19
OG0001462primerGroup6,37,19
OG0001479primerGroup4,37,19
OG0002650primerGroup3,37,19
OG0001507primerGroup2,37,19
OG0001521primerGroup8,37,19
OG0002615primerGroup4,37,19
OG0002590primerGroup4,37,19
OG0002580primerGroup7,37,19
OG0001561primerGroup0,37,19
OG0002549primerGroup8,37,19
OG0002538primerGroup0,37,19
OG0002526primerGroup1,37,19
OG0002513primerGroup0,37,19
OG0002500primerGroup6,37,19
OG0002480primerGroup6,37,19
OG0002457primerGroup3,37,19
OG0001652primerGroup5,37,19
OG0001665primerGroup2,37,19
OG0001676primerGroup0,37,19
OG0002402primerGroup4,37,19
OG0001701primerGroup3,37,19
OG0001718primerGroup9,37,19
OG0002370primerGroup2,37,19
OG0001743primerGroup6,37,19
OG0002340primerGroup0,37,19
OG0002324primerGroup8,37,19
OG0002312primerGroup0,37,19
OG0002296primerGroup0,37,19
OG0002281primerGroup0,37,19
OG0002272primerGroup7,37,19
OG0001827primerGroup6,37,19
OG0001841primerGroup1,37,19
OG0001856primerGroup7,37,19
OG0001872primerGroup9,37,19
OG0001889primerGroup1,37,19
OG0002210primerGroup1,37,19
OG0002196primerGroup2,37,19
OG0002182primerGroup0,37,19
OG0002170primerGroup9,37,19
OG0002156primerGroup2,37,19
OG0001971primerGroup0,37,19
OG0002136primerGroup5,38,19
OG0002122primerGroup7,38,19
OG0002106primerGroup4,38,19
OG0002092primerGroup6,38,19
OG0002079primerGroup9,38,19
OG0002049primerGroup9,38,19
OG0000309primerGroup7,39,20
OG0003715primerGroup8,39,20
OG0003700primerGroup1,39,20
OG0000356primerGroup3,39,20
OG0003684primerGroup0,39,20
OG0003662primerGroup3,39,20
OG0000390primerGroup1,39,20
OG0003634primerGroup2,39,20
OG0003620primerGroup4,39,20
OG0000431primerGroup3,39,20
OG0000441primerGroup4,39,20
OG0000456primerGroup7,39,20
OG0000478primerGroup1,39,20
OG0003555primerGroup3,39,20
OG0003538primerGroup3,39,20
OG0000517primerGroup6,39,20
OG0003508primerGroup0,39,20
OG0003495primerGroup3,39,20
OG0003409primerGroup6,39,20
OG0003376primerGroup1,39,20
OG0003351primerGroup5,39,20
OG0003325primerGroup1,39,20
OG0003298primerGroup4,39,20
OG0003271primerGroup8,39,20
OG0003244primerGroup0,39,20
OG0003217primerGroup1,39,20
OG0000890primerGroup,39,20
OG0003181primerGroup8,39,20
OG0003155primerGroup3,39,20
OG0000951primerGroup8,39,20
OG0003122primerGroup0,39,20
OG0003110primerGroup1,39,20
OG0003093primerGroup0,39,20
OG0001014primerGroup5,39,20
OG0001026primerGroup2,39,20
OG0001040primerGroup0,39,20
OG0001059primerGroup0,39,20
OG0001071primerGroup2,39,20
OG0003031primerGroup3,39,20
OG0001098primerGroup2,39,20
OG0003007primerGroup1,39,20
OG0001127primerGroup7,39,20
OG0002981primerGroup5,39,20
OG0002964primerGroup0,39,20
OG0002953primerGroup5,39,20
OG0001174primerGroup7,39,20
OG0002927primerGroup7,39,20
OG0001203primerGroup7,39,20
OG0001217primerGroup7,39,20
OG0002760primerGroup0,39,20
OG0002750primerGroup4,39,20
OG0002736primerGroup2,39,20
OG0002717primerGroup0,39,20
OG0001435primerGroup1,39,20
OG0001452primerGroup8,39,20
OG0002671primerGroup8,39,20
OG0001480primerGroup2,39,20
OG0001490primerGroup7,39,20
OG0001508primerGroup5,39,20
OG0002630primerGroup0,39,20
OG0002614primerGroup8,39,20
OG0001536primerGroup3,39,20
OG0001552primerGroup1,39,20
OG0001562primerGroup6,39,20
OG0001571primerGroup5,39,20
OG0001585primerGroup3,39,20
OG0001598primerGroup2,39,20
OG0001613primerGroup4,39,20
OG0002499primerGroup1,39,20
OG0002479primerGroup9,39,20
OG0001641primerGroup3,39,20
OG0002443primerGroup2,39,20
OG0002428primerGroup3,39,20
OG0002414primerGroup3,39,20
OG0001690primerGroup6,39,20
OG0001702primerGroup0,39,20
OG0001719primerGroup2,39,20
OG0001732primerGroup3,39,20
OG0002356primerGroup9,39,20
OG0002339primerGroup0,39,20
OG0001767primerGroup2,39,20
OG0002311primerGroup6,39,20
OG0002295primerGroup4,39,20
OG0001802primerGroup1,39,20
OG0001817primerGroup7,39,20
OG0002258primerGroup0,39,20
OG0001842primerGroup6,39,20
OG0002237primerGroup4,39,20
OG0002227primerGroup2,39,20
OG0001890primerGroup1,39,20
OG0002209primerGroup1,39,20
OG0001918primerGroup6,39,20
OG0001931primerGroup1,39,20
OG0002169primerGroup2,39,20
OG0001956primerGroup7,39,20
OG0002146primerGroup0,39,20
OG0002135primerGroup3,40,20
OG0002121primerGroup6,40,20
OG0002008primerGroup9,40,20
OG0002091primerGroup6,40,20
OG0002078primerGroup0,40,20
OG0002067primerGroup4,40,20
OG0000310primerGroup4,41,21
OG0000327primerGroup4,41,21
OG0003699primerGroup0,41,21
OG0000357primerGroup6,41,21
OG0000372primerGroup9,41,21
OG0003661primerGroup6,41,21
OG0003650primerGroup4,41,21
OG0003633primerGroup3,41,21
OG0003619primerGroup0,41,21
OG0003605primerGroup5,41,21
OG0003583primerGroup3,41,21
OG0003572primerGroup0,41,21
OG0000479primerGroup6,41,21
OG0000490primerGroup4,41,21
OG0003537primerGroup1,41,21
OG0000518primerGroup7,41,21
OG0000536primerGroup2,41,21
OG0000549primerGroup5,41,21
OG0003408primerGroup6,41,21
OG0003375primerGroup4,41,21
OG0003350primerGroup2,41,21
OG0003324primerGroup6,41,21
OG0003297primerGroup0,41,21
OG0003269primerGroup4,41,21
OG0003243primerGroup7,41,21
OG0003216primerGroup9,41,21
OG0003197primerGroup4,41,21
OG0003180primerGroup1,41,21
OG0003154primerGroup8,41,21
OG0000952primerGroup9,41,21
OG0000965primerGroup0,41,21
OG0000984primerGroup0,41,21
OG0000998primerGroup2,41,21
OG0003082primerGroup4,41,21
OG0003069primerGroup8,41,21
OG0001041primerGroup2,41,21
OG0003051primerGroup4,41,21
OG0001072primerGroup2,41,21
OG0003030primerGroup0,41,21
OG0003017primerGroup5,41,21
OG0001113primerGroup8,41,21
OG0002993primerGroup0,41,21
OG0001141primerGroup7,41,21
OG0002963primerGroup1,41,21
OG0001164primerGroup7,41,21
OG0002937primerGroup4,41,21
OG0001192primerGroup2,41,21
OG0001204primerGroup8,41,21
OG0002898primerGroup8,41,21
OG0001393primerGroup1,41,21
OG0001412primerGroup2,41,21
OG0002735primerGroup5,41,21
OG0002716primerGroup9,41,21
OG0002698primerGroup0,41,21
OG0002684primerGroup4,41,21
OG0002670primerGroup9,41,21
OG0002663primerGroup2,41,21
OG0001491primerGroup5,41,21
OG0002643primerGroup4,41,21
OG0002629primerGroup6,41,21
OG0001534primerGroup4,41,21
OG0002589primerGroup3,41,21
OG0002579primerGroup1,41,21
OG0002564primerGroup3,41,21
OG0001572primerGroup8,41,21
OG0001586primerGroup0,41,21
OG0002525primerGroup2,41,21
OG0002512primerGroup5,41,21
OG0001625primerGroup1,41,21
OG0002478primerGroup1,41,21
OG0002456primerGroup7,41,21
OG0001653primerGroup0,41,21
OG0001666primerGroup5,41,21
OG0001677primerGroup0,41,21
OG0002401primerGroup1,41,21
OG0001703primerGroup7,41,21
OG0001720primerGroup0,41,21
OG0002369primerGroup8,41,21
OG0002355primerGroup6,41,21
OG0001757primerGroup0,41,21
OG0002323primerGroup2,41,21
OG0001782primerGroup1,41,21
OG0002294primerGroup3,41,21
OG0001803primerGroup9,41,21
OG0002271primerGroup6,41,21
OG0002257primerGroup1,41,21
OG0002247primerGroup0,41,21
OG0001857primerGroup4,41,21
OG0001873primerGroup0,41,21
OG0001891primerGroup4,41,21
OG0002208primerGroup1,41,21
OG0002195primerGroup3,41,21
OG0001932primerGroup9,41,21
OG0002168primerGroup7,41,21
OG0002155primerGroup4,41,21
OG0001972primerGroup0,41,21
OG0001988primerGroup0,42,21
OG0002120primerGroup7,42,21
OG0002105primerGroup8,42,21
OG0002090primerGroup7,42,21
OG0002034primerGroup5,42,21
OG0002050primerGroup0,42,21
OG0000311primerGroup6,43,22
OG0003714primerGroup8,43,22
OG0000336primerGroup5,43,22
OG0003693primerGroup6,43,22
OG0003683primerGroup6,43,22
OG0003660primerGroup0,43,22
OG0000391primerGroup1,43,22
OG0000404primerGroup4,43,22
OG0003618primerGroup1,43,22
OG0000433primerGroup5,43,22
OG0000442primerGroup4,43,22
OG0000457primerGroup7,43,22
OG0000480primerGroup7,43,22
OG0003553primerGroup0,43,22
OG0000505primerGroup2,43,22
OG0000519primerGroup2,43,22
OG0000537primerGroup5,43,22
OG0003494primerGroup0,43,22
OG0003407primerGroup4,43,22
OG0003374primerGroup4,43,22
OG0003349primerGroup7,43,22
OG0003323primerGroup5,43,22
OG0003295primerGroup0,43,22
OG0003267primerGroup6,43,22
OG0003242primerGroup8,43,22
OG0003215primerGroup0,43,22
OG0000891primerGroup3,43,22
OG0003179primerGroup2,43,22
OG0000937primerGroup8,43,22
OG0000953primerGroup2,43,22
OG0003120primerGroup6,43,22
OG0003109primerGroup0,43,22
OG0001000primerGroup9,43,22
OG0001015primerGroup0,43,22
OG0003068primerGroup0,43,22
OG0001042primerGroup1,43,22
OG0003050primerGroup6,43,22
OG0001073primerGroup3,43,22
OG0001088primerGroup9,43,22
OG0001099primerGroup0,43,22
OG0003006primerGroup5,43,22
OG0001128primerGroup0,43,22
OG0001142primerGroup2,43,22
OG0001148primerGroup6,43,22
OG0002952primerGroup5,43,22
OG0001175primerGroup8,43,22
OG0002926primerGroup0,43,22
OG0001205primerGroup3,43,22
OG0002897primerGroup5,43,22
OG0001394primerGroup8,43,22
OG0002749primerGroup1,43,22
OG0001423primerGroup2,43,22
OG0001429primerGroup2,43,22
OG0001436primerGroup4,43,22
OG0001453primerGroup0,43,22
OG0001463primerGroup2,43,22
OG0001481primerGroup3,43,22
OG0001492primerGroup9,43,22
OG0001509primerGroup9,43,22
OG0001522primerGroup6,43,22
OG0002612primerGroup7,43,22
OG0001537primerGroup8,43,22
OG0001553primerGroup0,43,22
OG0002563primerGroup1,43,22
OG0001573primerGroup9,43,22
OG0002537primerGroup1,43,22
OG0002524primerGroup9,43,22
OG0001614primerGroup0,43,22
OG0002498primerGroup3,43,22
OG0002477primerGroup4,43,22
OG0002455primerGroup9,43,22
OG0001654primerGroup4,43,22
OG0002427primerGroup3,43,22
OG0002413primerGroup2,43,22
OG0001691primerGroup6,43,22
OG0001704primerGroup1,43,22
OG0002382primerGroup3,43,22
OG0001733primerGroup4,43,22
OG0001744primerGroup0,43,22
OG0002338primerGroup9,43,22
OG0002322primerGroup2,43,22
OG0002310primerGroup3,43,22
OG0001792primerGroup0,43,22
OG0002280primerGroup8,43,22
OG0001818primerGroup1,43,22
OG0001828primerGroup6,43,22
OG0001843primerGroup6,43,22
OG0002236primerGroup0,43,22
OG0002226primerGroup0,43,22
OG0002218primerGroup6,43,22
OG0002207primerGroup2,43,22
OG0001919primerGroup0,43,22
OG0002181primerGroup4,43,22
OG0002167primerGroup2,43,22
OG0001957primerGroup0,43,22
OG0001973primerGroup9,43,22
OG0002134primerGroup5,44,22
OG0001999primerGroup8,44,22
OG0002009primerGroup1,44,22
OG0002020primerGroup0,44,22
OG0002077primerGroup0,44,22
OG0002066primerGroup7,44,22
OG0003727primerGroup4,45,23
OG0000328primerGroup9,45,23
OG0003698primerGroup7,45,23
OG0000358primerGroup0,45,23
OG0000373primerGroup5,45,23
OG0003659primerGroup0,45,23
OG0003649primerGroup1,45,23
OG0003632primerGroup1,45,23
OG0000419primerGroup0,45,23
OG0003604primerGroup1,45,23
OG0003582primerGroup7,45,23
OG0000458primerGroup3,45,23
OG0003568primerGroup3,45,23
OG0003552primerGroup8,45,23
OG0003536primerGroup3,45,23
OG0000520primerGroup2,45,23
OG0000539primerGroup4,45,23
OG0003493primerGroup0,45,23
OG0003406primerGroup0,45,23
OG0003373primerGroup4,45,23
OG0003348primerGroup1,45,23
OG0003322primerGroup9,45,23
OG0003294primerGroup0,45,23
OG0003266primerGroup9,45,23
OG0003241primerGroup6,45,23
OG0003214primerGroup8,45,23
OG0000892primerGroup5,45,23
OG0003178primerGroup6,45,23
OG0003151primerGroup4,45,23
OG0003135primerGroup2,45,23
OG0000966primerGroup7,45,23
OG0000986primerGroup0,45,23
OG0003092primerGroup2,45,23
OG0001016primerGroup3,45,23
OG0001027primerGroup9,45,23
OG0001043primerGroup2,45,23
OG0001060primerGroup3,45,23
OG0001074primerGroup6,45,23
OG0003029primerGroup8,45,23
OG0003016primerGroup4,45,23
OG0001114primerGroup2,45,23
OG0001129primerGroup9,45,23
OG0001143primerGroup4,45,23
OG0002962primerGroup2,45,23
OG0001165primerGroup1,45,23
OG0002936primerGroup4,45,23
OG0002925primerGroup0,45,23
OG0001206primerGroup8,45,23
OG0002896primerGroup0,45,23
OG0001395primerGroup2,45,23
OG0002748primerGroup8,45,23
OG0002734primerGroup4,45,23
OG0002715primerGroup5,45,23
OG0002696primerGroup0,45,23
OG0002683primerGroup5,45,23
OG0002669primerGroup3,45,23
OG0001482primerGroup5,45,23
OG0001493primerGroup3,45,23
OG0002642primerGroup0,45,23
OG0001523primerGroup2,45,23
OG0002611primerGroup7,45,23
OG0002588primerGroup0,45,23
OG0001554primerGroup7,45,23
OG0002562primerGroup6,45,23
OG0001574primerGroup0,45,23
OG0002536primerGroup0,45,23
OG0001599primerGroup2,45,23
OG0001615primerGroup9,45,23
OG0001626primerGroup8,45,23
OG0002476primerGroup4,45,23
OG0001642primerGroup4,45,23
OG0002442primerGroup5,45,23
OG0001667primerGroup6,45,23
OG0001678primerGroup0,45,23
OG0002400primerGroup1,45,23
OG0001705primerGroup2,45,23
OG0001721primerGroup8,45,23
OG0001734primerGroup7,45,23
OG0002354primerGroup3,45,23
OG0001758primerGroup5,45,23
OG0001768primerGroup7,45,23
OG0002309primerGroup0,45,23
OG0002293primerGroup9,45,23
OG0001804primerGroup2,45,23
OG0002270primerGroup6,45,23
OG0002256primerGroup2,45,23
OG0001844primerGroup0,45,23
OG0002235primerGroup7,45,23
OG0002225primerGroup0,45,23
OG0001892primerGroup3,45,23
OG0001905primerGroup2,45,23
OG0002194primerGroup5,45,23
OG0002180primerGroup9,45,23
OG0001945primerGroup6,45,23
OG0002154primerGroup7,45,23
OG0001974primerGroup0,45,23
OG0002133primerGroup0,46,23
OG0002119primerGroup5,46,23
OG0002104primerGroup0,46,23
OG0002021primerGroup2,46,23
OG0002076primerGroup5,46,23
OG0002051primerGroup9,46,23
OG0000318primerGroup3,47,24
OG0003713primerGroup0,47,24
OG0000337primerGroup6,47,24
OG0000359primerGroup1,47,24
OG0000374primerGroup1,47,24
OG0003658primerGroup2,47,24
OG0000392primerGroup0,47,24
OG0000405primerGroup6,47,24
OG0003616primerGroup3,47,24
OG0003603primerGroup0,47,24
OG0000443primerGroup0,47,24
OG0003570primerGroup6,47,24
OG0000481primerGroup1,47,24
OG0003551primerGroup8,47,24
OG0000506primerGroup1,47,24
OG0003522primerGroup2,47,24
OG0000540primerGroup7,47,24
OG0003492primerGroup3,47,24
OG0003405primerGroup1,47,24
OG0003372primerGroup8,47,24
OG0003347primerGroup0,47,24
OG0003321primerGroup4,47,24
OG0003293primerGroup8,47,24
OG0003265primerGroup3,47,24
OG0003239primerGroup0,47,24
OG0003213primerGroup1,47,24
OG0003196primerGroup3,47,24
OG0003177primerGroup1,47,24
OG0000938primerGroup4,47,24
OG0003134primerGroup8,47,24
OG0000967primerGroup3,47,24
OG0000987primerGroup8,47,24
OG0001002primerGroup3,47,24
OG0003081primerGroup8,47,24
OG0003067primerGroup3,47,24
OG0001044primerGroup8,47,24
OG0003049primerGroup0,47,24
OG0001075primerGroup3,47,24
OG0001089primerGroup5,47,24
OG0003015primerGroup0,47,24
OG0003005primerGroup1,47,24
OG0001130primerGroup9,47,24
OG0002980primerGroup1,47,24
OG0001149primerGroup0,47,24
OG0001166primerGroup1,47,24
OG0001176primerGroup3,47,24
OG0001193primerGroup9,47,24
OG0001207primerGroup5,47,24
OG0002895primerGroup8,47,24
OG0001396primerGroup4,47,24
OG0001413primerGroup2,47,24
OG0001424primerGroup8,47,24
OG0002714primerGroup4,47,24
OG0002695primerGroup5,47,24
OG0001454primerGroup0,47,24
OG0001464primerGroup9,47,24
OG0002662primerGroup2,47,24
OG0002649primerGroup8,47,24
OG0002641primerGroup3,47,24
OG0002628primerGroup2,47,24
OG0002610primerGroup7,47,24
OG0002587primerGroup5,47,24
OG0002578primerGroup7,47,24
OG0001563primerGroup1,47,24
OG0001576primerGroup1,47,24
OG0001587primerGroup0,47,24
OG0001600primerGroup0,47,24
OG0001617primerGroup2,47,24
OG0002497primerGroup4,47,24
OG0002475primerGroup0,47,24
OG0002454primerGroup0,47,24
OG0001655primerGroup0,47,24
OG0002426primerGroup2,47,24
OG0002412primerGroup4,47,24
OG0002399primerGroup3,47,24
OG0002389primerGroup0,47,24
OG0001722primerGroup6,47,24
OG0002368primerGroup1,47,24
OG0002353primerGroup0,47,24
OG0001759primerGroup5,47,24
OG0002321primerGroup0,47,24
OG0001784primerGroup7,47,24
OG0001793primerGroup9,47,24
OG0002279primerGroup9,47,24
OG0002269primerGroup7,47,24
OG0001829primerGroup8,47,24
OG0002246primerGroup1,47,24
OG0001858primerGroup0,47,24
OG0001874primerGroup1,47,24
OG0001893primerGroup1,47,24
OG0002206primerGroup7,47,24
OG0002193primerGroup7,47,24
OG0001933primerGroup1,47,24
OG0002166primerGroup5,47,24
OG0001958primerGroup8,47,24
OG0001975primerGroup7,47,24
OG0001989primerGroup9,48,24
OG0002000primerGroup5,48,24
OG0002103primerGroup5,48,24
OG0002089primerGroup0,48,24
OG0002075primerGroup0,48,24
OG0002065primerGroup7,48,24
typhi_nucl_18mer_mapping_sam_82_FR,,25
typhi_nucl_18mer_mapping_sam_4_FR,,25
typhi_nucl_18mer_mapping_sam_3_FR,,25
Paratyphi_ABC_18mer_nucl_sam_76_FR,,25
Paratyphi_ABC_18mer_nucl_sam_63_FR,,25
Paratyphi_ABC_18mer_nucl_sam_60_FR,,25
Paratyphi_ABC_18mer_nucl_sam_49_FR,,25
Paratyphi_ABC_18mer_nucl_sam_33_FR,,25
Paratyphi_ABC_18mer_nucl_sam_20_FR,,25
Human_ND5_FR,,25
16S_338F_518R,,25
